BN,FPE,Form ID,100,110,120,130
107951618RR0549,2021-03-31,25,,,,
107951618RR0332,2021-03-31,25,,,,
881175129RR0001,2021-03-31,25,,,,
107951618RR0298,2021-03-31,25,,,,
107951618RR0276,2021-03-31,25,,,,
892320003RR0001,2021-03-31,25,,,,
107951618RR0262,2021-03-31,25,,,,
107951618RR0411,2021-03-31,25,,,,
107951618RR0362,2021-03-31,25,,,,
107951618RR0528,2021-03-31,25,,,,
107951618RR0400,2021-03-31,25,,,,
107951618RR0241,2021-03-31,25,,,,
107951618RR0234,2021-03-31,25,,,,
140823592RR0001,2021-03-31,25,,,,
107951618RR0236,2021-03-31,25,,,,
107951618RR0568,2021-03-31,25,,,,
123613523RR0013,2021-06-30,25,,,,
107951618RR0467,2021-03-31,25,,,,
107951618RR0270,2021-03-31,25,,,,
107951618RR0601,2021-03-31,25,,,,
104795711RR0001,2021-03-31,25,,,,
107951618RR0255,2021-03-31,25,,,,
133983726RR0001,2021-03-31,25,,,,
107951618RR0237,2021-03-31,25,,,,
107951618RR0539,2021-03-31,25,,,,
142042167RR0001,2021-03-31,25,,,,
136071032RR0001,2021-03-31,25,,,,
107951618RR0424,2021-03-31,25,,,,
107951618RR0269,2021-03-31,25,,,,
871028734RR0001,2021-06-30,24,,,,
892377847RR0001,2021-07-31,25,N,N,N,N
130491582RR0001,2021-03-31,25,,,,
863736658RR0001,2021-03-31,25,N,N,N,N
890290752RR0001,2021-03-31,25,,,,
101945293RR0001,2021-03-31,25,,,,
897620191RR0001,2021-03-31,25,,,,
118844240RR0001,2021-03-31,25,,,,
888669462RR0001,2021-03-31,25,,,,
131548448RR0001,2021-03-31,25,,,,
108200981RR0001,2021-03-31,24,,,,
862009156RR0001,2021-03-31,25,,,,
107434201RR0001,2021-03-31,25,,,,
132700733RR0001,2021-06-30,25,,,,
129029534RR0001,2021-03-31,25,,,,
105252340RR0001,2021-05-31,25,,,,
102934171RR0001,2021-06-30,25,,,,
866922214RR0001,2021-03-31,25,,,,
744936287RR0001,2021-03-31,25,,,,
107413874RR0001,2021-03-31,25,,,,
872364609RR0001,2021-03-31,25,,,,
856623871RR0001,2021-05-31,25,,,,
132689639RR0001,2021-03-31,25,,,,
885449330RR0001,2021-04-30,23,,,,
899206759RR0001,2021-03-31,25,,,,
897571410RR0001,2021-03-31,25,,,,
108142423RR0001,2021-06-30,25,,,,
119011203RR0001,2021-03-31,25,,,,
856250063RR0001,2021-06-30,23,,,,
123613523RR0064,2021-06-30,25,,,,
889348843RR0001,2021-03-20,25,,,,
830810420RR0001,2021-03-31,24,,,,
107802878RR0001,2021-04-30,24,,,,
899208409RR0001,2021-06-30,25,,,,
119236222RR0001,2021-03-31,25,,,,
868754458RR0001,2021-03-31,25,,,,
104729819RR0001,2021-03-31,25,,,,
138724430RR0001,2021-03-31,25,,,,
849434907RR0001,2021-03-31,25,,,,
118810498RR0001,2021-03-31,23,,,,
118800069RR0001,2021-04-30,23,,,,
118835131RR0001,2021-03-31,25,,,,
132670886RR0001,2021-03-31,25,,,,
892436833RR0001,2021-06-30,25,,,,
829107150RR0001,2021-03-31,25,,,,
848485595RR0001,2021-03-31,25,,,,
135998789RR0001,2021-03-31,25,,,,
887419687RR0001,2021-03-31,25,,,,
888714177RR0001,2021-03-31,25,,,,
120494877RR0001,2021-03-31,25,,,,
806388872RR0001,2021-03-31,24,,,,
108087826RR0001,2021-03-31,24,,,,
119023257RR0001,2021-03-31,25,,,,
891779431RR0001,2021-03-31,25,,,,
873040042RR0001,2021-03-31,25,,,,
107690844RR0001,2021-03-31,25,,,,
136369022RR0001,2021-03-31,25,,,,
106686728RR0001,2021-03-31,25,,,,
140216862RR0001,2021-03-31,25,,,,
107389975RR0001,2021-05-31,25,,,,
885429563RR0001,2021-03-31,25,N,N,N,N
119124709RR0001,2021-06-30,25,,,,
890609944RR0001,2021-03-31,25,,,,
107895658RR0001,2021-03-31,23,,,,
119040780RR0001,2021-03-31,25,,,,
119120608RR0001,2021-03-31,25,,,,
894968254RR0001,2021-03-31,25,,,,
118788967RR0001,2021-03-31,25,,,,
817585763RR0001,2021-03-31,25,,,,
869012898RR0001,2021-03-20,25,N,N,N,N
107413585RR0001,2021-03-31,25,,,,
119118834RR0001,2021-04-30,25,,,,
140947060RR0001,2021-03-31,25,,,,
129745139RR0001,2021-03-31,25,,,,
118839745RR0001,2021-03-31,25,,,,
131934622RR0001,2021-03-31,25,,,,
873612410RR0001,2021-03-31,25,,,,
864399415RR0001,2021-03-31,25,,,,
889361978RR0001,2021-03-31,25,,,,
118900596RR0001,2021-03-31,25,,,,
131908451RR0001,2021-03-31,25,,,,
118897487RR0001,2021-03-31,25,,,,
107655417RR0001,2021-03-31,25,,,,
890495781RR0001,2021-03-31,25,,,,
745884338RR0001,2021-03-31,25,,,,
889042396RR0001,2021-03-31,25,,,,
895094720RR0001,2021-03-31,25,,,,
894650597RR0001,2021-03-31,24,,,,
106884760RR0001,2021-03-31,25,,,,
119271534RR0001,2021-03-31,25,,,,
891268740RR0001,2021-03-31,25,N,N,N,N
713092898RR0001,2021-03-31,25,,,,
890528060RR0001,2021-03-31,25,N,N,N,N
118965573RR0001,2021-06-30,25,,,,
125135251RR0001,2021-06-30,25,,,,
131314650RR0001,2021-03-31,25,,,,
118778497RR0001,2021-03-31,25,,,,
893398867RR0001,2021-03-31,25,N,N,N,N
899716294RR0001,2021-03-31,25,,,,
106705353RR0001,2021-03-31,25,,,,
889951463RR0001,2021-03-31,25,,,,
107977142RR0001,2021-04-30,23,,,,
102843786RR0001,2021-04-30,25,,,,
130273303RR0001,2021-03-31,23,,,,
107853517RR0001,2021-03-31,25,,,,
118793140RR0001,2021-03-31,25,,,,
893947416RR0001,2021-03-31,25,,,,
119048759RR0001,2021-03-31,25,,,,
863073334RR0001,2021-03-31,25,,,,
812592392RR0001,2021-03-31,25,,,,
878372317RR0001,2021-03-31,25,,,,
119183671RR0002,2021-03-31,25,,,,
765012513RR0001,2021-03-31,25,N,N,N,N
130200256RR0001,2021-03-31,25,,,,
895079473RR0001,2021-03-31,25,,,,
118925569RR0001,2021-03-31,25,,,,
108066960RR0001,2021-03-31,25,,,,
892300674RR0001,2021-03-31,25,,,,
130568256RR0001,2021-03-31,25,,,,
119081198RR0001,2021-03-31,25,,,,
890789399RR0001,2021-03-31,25,,,,
118973544RR0001,2021-03-31,25,,,,
874606791RR0001,2021-03-31,25,N,N,N,N
107646671RR0001,2021-03-31,25,,,,
108225855RR0001,2021-03-31,25,,,,
118881341RR0001,2021-06-30,25,,,,
119117455RR0001,2021-03-31,25,,,,
888714441RR0001,2021-03-31,25,N,N,N,N
896850690RR0001,2021-03-31,25,,,,
132933771RR0001,2021-03-31,25,,,,
825587363RR0001,2021-03-31,25,,,,
107597700RR0001,2021-03-31,25,,,,
106778723RR0001,2021-03-31,25,,,,
897133708RR0001,2021-04-30,25,,,,
138398136RR0001,2021-03-31,25,,,,
898145412RR0001,2021-07-31,25,,,,
871746871RR0001,2021-03-31,25,,,,
860032945RR0001,2021-03-31,25,,,,
835398405RR0001,2021-03-31,25,N,N,N,N
812681633RR0001,2021-05-31,25,,,,
102634235RR0001,2021-03-31,25,,,,
124838004RR0001,2021-03-31,25,,,,
132725334RR0001,2021-03-20,25,,,,
107655532RR0001,2021-03-31,25,,,,
883152738RR0001,2021-03-31,25,,,,
118829662RR0001,2021-05-31,25,,,,
129856340RR0001,2021-03-31,25,,,,
139072060RR0001,2021-03-31,25,,,,
119141380RR0001,2021-05-31,25,,,,
798000097RR0001,2021-07-31,25,,,,
129030466RR0001,2021-03-31,25,,,,
119015063RR0001,2021-03-31,25,,,,
862389947RR0001,2021-03-31,25,,,,
119239127RR0001,2021-03-31,25,N,N,,
126802230RR0001,2021-03-31,25,,,,
107579823RR0001,2021-03-31,25,,,,
852167956RR0001,2021-03-31,25,,,,
129053211RR0001,2021-03-31,25,N,N,,
850626813RR0001,2021-03-31,25,,,,
890766140RR0001,2021-01-31,25,,,,
832121149RR0001,2021-03-31,25,,,,
132637877RR0001,2021-03-31,24,,,,
134470939RR0001,2021-03-31,24,,,,
119103133RR0001,2021-03-31,25,,,,
119189017RR0001,2021-03-31,25,N,N,,
860260660RR0001,2021-03-31,25,,,,
872624416RR0001,2021-03-31,25,,,,
129955126RR0001,2021-03-31,25,,,,
107421117RR0001,2021-03-31,25,,,,
807148572RR0001,2021-03-31,25,N,N,N,N
891322166RR0001,2021-06-30,25,,,,
135866721RR0001,2021-03-31,25,,,,
891276081RR0001,2021-03-31,23,,,,
119158780RR0001,2021-03-31,25,,,,
890436397RR0001,2021-06-30,25,,,,
886341882RR0001,2021-03-31,23,,,,
119249126RR0001,2021-03-31,25,N,N,,
108056870RR0001,2021-03-31,25,,,,
118795889RR0001,2021-03-31,25,,,,
120014220RR0001,2021-03-31,25,,,,
106864143RR0001,2021-03-31,25,,,,
892877846RR0001,2021-03-31,25,,,,
894239524RR0001,2021-03-31,25,N,N,,
119234870RR0001,2021-03-31,25,,,,
868664640RR0001,2021-03-31,25,N,N,,
123989030RR0001,2021-03-31,25,,,,
107832271RR0001,2021-03-31,25,,,,
118520725RR0001,2021-03-31,25,,,,
891554446RR0001,2021-03-31,25,,,,
862981255RR0001,2021-06-30,25,,,,
819055930RR0001,2021-03-31,25,,,,
888686060RR0001,2021-06-30,25,,,,
873647424RR0001,2021-03-31,25,,,,
822812673RR0001,2021-08-31,25,,,,
139462196RR0001,2021-03-31,25,,,,
106960180RR0001,2021-03-31,25,,,,
119155133RR0002,2021-03-31,25,,,,
106731946RR0001,2021-03-31,25,,,,
129469029RR0001,2021-03-31,23,,,,
126207786RR0001,2021-03-31,25,,,,
814482931RR0001,2021-03-31,24,,,,
849268396RR0001,2021-08-31,24,,,,
107542524RR0001,2021-03-31,25,,,,
824003958RR0001,2021-03-31,24,,,,
897859609RR0001,2021-03-31,25,,,,
108085424RR0001,2021-03-31,25,N,N,N,N
856995535RR0001,2021-03-31,25,,,,
738124890RR0001,2021-05-31,25,,,,
106863392RR0001,2021-03-31,25,,,,
807611298RR0001,2021-03-31,25,,,,
850121203RR0001,2021-03-31,25,,,,
890328271RR0001,2021-06-30,25,,,,
897703765RR0001,2021-03-31,25,N,N,N,N
127792364RR0001,2021-03-31,25,,,,
891695041RR0001,2021-06-30,25,,,,
119300473RR0001,2021-03-31,25,,,,
107951618RR0218,2021-03-31,25,,,,
102746666RR0001,2021-03-31,25,,,,
898887369RR0001,2021-03-31,25,,,,
131959132RR0001,2021-03-31,25,,,,
122084395RR0001,2021-03-31,25,,,,
108030669RR0001,2021-03-31,25,,,,
733763098RR0001,2021-03-31,25,,,,
890439060RR0001,2021-03-31,25,,,,
133759035RR0001,2021-03-31,25,,,,
866135056RR0001,2021-03-31,25,N,N,,
882078124RR0001,2021-03-31,25,,,,
125343459RR0001,2021-03-31,25,,,,
897148664RR0001,2021-03-31,25,,,,
132426818RR0001,2021-03-31,25,,,,
887612463RR0001,2021-03-31,23,,,,
802101790RR0001,2021-03-31,25,,,,
106913627RR0001,2021-03-31,25,,,,
130622855RR0001,2021-03-31,25,,,,
886886746RR0001,2021-03-31,25,N,N,,
130263502RR0001,2021-03-31,25,,,,
870517992RR0001,2021-03-31,25,,,,
125473660RR0001,2021-03-31,25,,,,
107008054RR0001,2021-03-31,25,,,,
864537097RR0001,2021-06-30,25,N,N,,
702949314RR0001,2021-03-31,25,N,N,,
108057670RR0001,2021-03-31,25,,,,
899933386RR0001,2021-03-31,25,,,,
118920032RR0001,2021-03-31,25,,,,
893124370RR0001,2021-03-31,25,,,,
119241412RR0001,2021-04-30,25,,,,
119300382RR0001,2021-03-31,25,,,,
880785894RR0001,2021-03-31,25,N,N,N,N
118979830RR0001,2021-03-31,25,,,,
139418024RR0001,2021-03-31,25,,,,
861033819RR0001,2021-04-30,25,,,,
107804825RR0001,2021-03-31,25,,,,
106682024RR0001,2021-03-31,25,,,,
889685863RR0001,2021-03-31,25,,,,
888226867RR0001,2021-03-31,25,,,,
119048874RR0001,2021-03-31,25,,,,
130931736RR0001,2021-03-31,25,,,,
875765794RR0001,2021-03-31,25,,,,
118837624RR0001,2021-03-31,25,,,,
139481717RR0001,2021-03-31,25,,,,
888998432RR0001,2021-03-31,25,,,,
107683328RR0001,2021-03-31,25,,,,
870820388RR0001,2021-03-31,25,,,,
894113372RR0010,2021-04-30,25,,,,
829974559RR0001,2021-03-31,25,N,N,N,N
144875945RR0001,2021-03-31,25,N,N,,
888096773RR0001,2021-06-30,25,,,,
136224037RR0001,2021-03-31,25,N,N,N,N
848997037RR0001,2021-06-30,25,,,,
137897542RR0001,2021-03-31,25,,,,
104455811RR0001,2021-03-31,25,N,N,N,N
888800547RR0001,2021-03-31,25,,,,
141352187RR0001,2021-03-31,25,,,,
877927624RR0001,2021-03-31,25,,,,
875058828RR0001,2021-03-31,25,,,,
108228628RR0001,2021-03-31,25,,,,
779613280RR0001,2021-03-31,25,N,N,,
107954851RR0001,2021-03-31,25,,,,
137412649RR0001,2021-03-31,25,,,,
106914252RR0001,2021-03-31,25,,,,
811036425RR0001,2021-03-31,25,N,N,,
899984397RR0001,2021-06-30,25,,,,
133000117RR0001,2021-03-31,25,,,,
883613119RR0001,2021-03-31,25,,,,
812350916RR0001,2021-03-31,24,,,,
107355901RR0001,2021-05-30,25,,,,
118856608RR0002,2021-03-31,25,,,,
852983832RR0001,2021-03-31,25,N,N,N,N
886864214RR0001,2021-03-31,25,,,,
134543560RR0001,2021-03-31,25,,,,
125634790RR0001,2021-03-31,25,,,,
119301455RR0001,2021-06-30,25,,,,
119185114RR0001,2021-03-31,24,,,,
802587592RR0001,2021-03-31,25,,,,
864829536RR0001,2021-03-31,25,,,,
107505364RR0001,2021-03-31,25,,,,
893502864RR0001,2021-03-31,25,,,,
821533072RR0001,2021-03-31,25,,,,
108122540RR0001,2021-03-31,25,,,,
859850232RR0001,2021-03-31,25,,,,
135837748RR0001,2021-03-31,25,,,,
878754415RR0001,2021-04-30,25,,,,
887854354RR0001,2021-03-31,25,,,,
805814803RR0001,2021-06-30,25,,,,
119278414RR0001,2021-03-31,25,,,,
107434235RR0001,2021-03-31,25,,,,
119160042RR0001,2021-03-20,25,,,,
108040304RR0001,2021-03-31,25,,,,
121954358RR0001,2021-03-31,24,,,,
822377875RR0001,2021-03-31,25,,,,
106944978RR0001,2021-03-31,25,,,,
107958159RR0001,2021-03-31,25,,,,
762440113RR0001,2021-03-31,25,N,N,N,N
129897278RR0001,2021-03-31,25,,,,
874594609RR0001,2021-03-31,25,N,N,,
843454190RR0001,2021-03-31,25,N,N,,
770666725RR0001,2021-07-31,25,N,N,N,N
107456972RR0001,2021-03-31,25,,,,
119230639RR0001,2021-05-31,25,,,,
119037638RR0001,2021-03-31,25,N,N,N,N
119134161RR0001,2021-03-31,25,,,,
106732001RR0001,2021-03-31,25,,,,
119215242RR0001,2021-03-31,25,Y,Y,,
119043594RR0001,2021-03-31,25,,,,
108094335RR0001,2021-03-31,25,,,,
131804940RR0001,2021-03-31,25,,,,
118781988RR0001,2021-04-30,24,,,,
129855607RR0001,2021-03-31,25,N,N,,
108220997RR0001,2021-03-31,25,,,,
874865066RR0001,2021-03-31,24,,,,
107820524RR0001,2021-03-31,25,,,,
860862481RR0001,2021-03-31,25,,,,
890626104RR0001,2021-03-31,25,,,,
837592021RR0001,2021-03-31,25,,,,
831778410RR0001,2021-03-31,25,N,N,N,N
137824363RR0001,2021-04-30,25,,,,
107655094RR0001,2021-03-31,25,,,,
878142413RR0001,2021-03-31,25,,,,
106863731RR0001,2021-03-31,25,,,,
119169647RR0001,2021-03-31,25,,,,
130364102RR0001,2021-03-31,25,,,,
867049645RR0001,2021-03-31,25,,,,
119030435RR0001,2021-03-31,25,,,,
107781742RR0001,2021-03-31,25,,,,
895776250RR0001,2021-03-31,25,,,,
891450975RR0001,2021-03-31,25,,,,
783824915RR0001,2021-03-31,24,,,,
876754102RR0001,2021-03-31,25,N,N,,
137477717RR0002,2021-03-31,25,,,,
119268860RR0001,2021-03-31,25,N,N,,
107877375RR0001,2021-03-31,25,,,,
851268144RR0001,2021-03-31,25,,,,
107951618RR0266,2021-03-31,25,,,,
118776723RR0001,2021-03-31,25,,,,
107951618RR0581,2021-03-31,25,,,,
107951618RR0317,2021-03-31,25,,,,
104918982RR0001,2021-03-31,25,,,,
107951618RR0286,2021-03-31,25,,,,
827219379RR0001,2021-03-31,25,N,N,N,N
867234668RR0001,2021-03-31,25,,,,
107951618RR0239,2021-03-31,25,,,,
139029839RR0001,2021-03-31,25,,,,
122621006RR0001,2021-03-31,25,,,,
107951618RR0267,2021-03-31,25,,,,
107951618RR0518,2021-03-31,25,,,,
107951618RR0248,2021-03-31,25,,,,
107951618RR0323,2021-03-31,25,,,,
107951618RR0012,2021-03-31,25,,,,
107951618RR0264,2021-03-31,25,,,,
107951618RR0299,2021-03-31,25,,,,
107951618RR0287,2021-03-31,25,,,,
892157967RR0001,2021-03-31,25,,,,
107951618RR0363,2021-03-31,25,,,,
107951618RR0396,2021-03-31,25,,,,
107951618RR0260,2021-03-31,25,,,,
107951618RR0291,2021-03-31,25,,,,
130400617RR0001,2021-03-31,25,,,,
107951618RR0305,2021-03-31,25,,,,
107951618RR0281,2021-03-31,25,,,,
107810632RR0001,2021-03-31,25,,,,
107951618RR0249,2021-03-31,25,,,,
107951618RR0293,2021-03-31,25,,,,
107951618RR0517,2021-03-31,25,,,,
107951618RR0271,2021-03-31,25,,,,
107951618RR0351,2021-03-31,25,,,,
107951618RR0284,2021-03-31,25,,,,
107951618RR0346,2021-03-31,25,,,,
107951618RR0406,2021-03-31,25,,,,
107951618RR0364,2021-03-31,25,,,,
107951618RR0019,2021-03-31,25,,,,
107951618RR0254,2021-03-31,25,,,,
107951618RR0555,2021-03-31,25,,,,
107951618RR0288,2021-03-31,25,,,,
107951618RR0341,2021-03-31,25,,,,
107951618RR0296,2021-03-31,25,,,,
107951618RR0016,2021-03-31,25,,,,
130084858RR0001,2021-03-31,25,,,,
107951618RR0409,2021-03-31,25,,,,
128946829RR0001,2021-03-31,25,,,,
889341392RR0001,2021-04-30,25,N,N,N,N
810063867RR0001,2021-03-31,25,,,,
107951618RR0246,2021-03-31,25,,,,
838748473RR0001,2021-03-31,25,,,,
131113151RR0001,2021-03-31,25,,,,
106890312RR0001,2021-03-31,25,,,,
119284768RR0001,2021-03-31,25,,,,
871524765RR0001,2021-03-31,25,,,,
107534828RR0001,2021-03-31,25,,,,
108225897RR0001,2021-03-31,25,,,,
139192553RR0001,2021-03-31,25,,,,
890943673RR0001,2021-03-31,25,N,N,,
892502543RR0001,2021-03-31,25,N,N,,
871643342RR0001,2021-05-31,25,N,N,N,N
894354398RR0001,2021-03-31,25,N,N,N,N
802674853RR0001,2021-08-31,25,,,,
865359392RR0001,2021-03-31,25,N,N,N,N
118856160RR0001,2021-03-31,25,,,,
132563057RR0001,2021-03-31,25,,,,
772702684RR0001,2021-03-31,25,,,,
107376055RR0001,2021-03-31,25,,,,
833494396RR0001,2021-03-31,24,,,,
107797177RR0001,2021-03-31,25,,,,
129814570RR0001,2021-03-31,25,,,,
142183359RR0001,2021-03-31,25,,,,
879340123RR0001,2021-03-31,25,,,,
861909356RR0001,2021-03-31,25,,,,
120048624RR0001,2021-03-31,25,,,,
105531107RR0001,2021-03-31,25,,,,
868359365RR0001,2021-03-31,25,,,,
118842194RR0001,2021-03-31,25,,,,
108167701RR0001,2021-03-31,25,,,,
119211209RR0001,2021-06-30,25,N,N,,
749210092RR0001,2021-03-31,25,,,,
892372285RR0001,2021-03-31,25,,,,
853417731RR0001,2021-03-31,25,,,,
801862822RR0001,2021-04-30,25,,,,
118899590RR0001,2021-03-31,25,,,,
890002868RR0001,2021-03-31,25,,,,
132657065RR0001,2021-03-31,25,,,,
880396601RR0001,2021-03-31,25,,,,
107416299RR0001,2021-03-31,25,,,,
889162392RR0001,2021-03-31,25,N,N,,
119302578RR0001,2021-03-31,25,,,,
814526075RR0001,2021-03-31,25,,,,
887105633RR0001,2021-03-31,25,,,,
740440474RR0002,2021-03-31,25,,,,
100655810RR0001,2021-03-31,25,,,,
118937911RR0001,2021-05-31,25,,,,
108099979RR0001,2021-03-31,25,N,N,N,N
123109845RR0001,2021-03-31,25,,,,
814890414RR0001,2021-06-30,25,N,N,N,N
119259885RR0001,2021-03-31,25,,,,
119297513RR0001,2021-03-31,25,,,,
797901287RR0001,2021-03-31,25,,,,
872590278RR0001,2021-03-31,25,,,,
108108655RR0001,2021-03-31,25,,,,
120394721RR0001,2021-03-31,25,,,,
893123034RR0001,2021-03-31,25,N,N,,
897228888RR0001,2021-03-31,25,,,,
861405496RR0001,2021-03-31,25,,,,
866791221RR0001,2021-03-31,25,,,,
132032293RR0001,2021-03-31,25,,,,
892505728RR0001,2021-03-31,25,,,,
839962040RR0001,2021-03-31,25,,,,
890472442RR0001,2021-03-31,25,,,,
118879790RR0001,2021-03-31,25,,,,
842615221RR0001,2021-03-31,25,,,,
818732646RR0001,2021-03-31,25,,,,
878550664RR0001,2021-03-31,25,N,N,,
872583562RR0001,2021-03-31,25,,,,
119249191RR0001,2021-03-31,25,N,N,N,N
884314766RR0001,2021-03-31,25,,,,
106893175RR0001,2021-03-31,25,,,,
119105328RR0001,2021-06-30,25,,,,
846065985RR0001,2021-03-31,25,,,,
106846926RR0001,2021-03-31,25,,,,
873993398RR0001,2021-03-31,25,,,,
119256469RR0001,2021-03-20,25,,,,
741473714RR0001,2021-03-31,25,,,,
102950466RR0001,2021-03-31,25,,,,
107867756RR0001,2021-03-31,25,,,,
101944817RR0001,2021-03-31,25,,,,
107418345RR0001,2021-03-31,25,,,,
101835684RR0001,2021-03-31,25,,,,
890877244RR0001,2021-03-31,25,,,,
126778901RR0001,2021-03-31,25,,,,
101836823RR0001,2021-03-31,25,N,N,N,N
141603340RR0001,2021-03-31,25,,,,
803250588RR0001,2021-03-31,25,,,,
138006648RR0001,2021-03-31,25,,,,
101836542RR0001,2021-03-31,25,,,,
851264838RR0001,2021-03-31,25,,,,
893344861RR0001,2021-03-31,25,,,,
874587777RR0001,2021-06-30,25,,,,
102951373RR0001,2021-03-31,25,,,,
124701509RR0001,2021-03-31,25,,,,
858222573RR0001,2021-03-31,25,N,N,N,N
124262783RR0001,2021-03-31,25,,,,
119767895RR0001,2021-03-31,25,,,,
854197977RR0001,2021-03-31,25,N,N,N,N
107607012RR0001,2021-03-31,25,,,,
869820191RR0001,2021-03-31,25,,,,
719322083RR0001,2021-03-31,25,N,N,N,N
118951201RR0001,2021-03-31,25,,,,
118844463RR0001,2021-03-31,25,,,,
132192600RR0001,2021-03-31,25,,,,
892429093RR0001,2021-03-31,25,,,,
120298815RR0001,2021-03-31,25,,,,
120524764RR0001,2021-03-31,25,,,,
878089721RR0001,2021-03-31,25,,,,
830881322RR0001,2021-03-31,25,,,,
118877786RR0001,2021-03-31,25,,,,
761347095RR0001,2021-03-31,25,,,,
867307720RR0001,2021-03-31,25,,,,
107438640RR0001,2021-03-31,25,,,,
894841154RR0002,2021-06-30,25,,,,
887948867RR0001,2021-03-31,25,N,N,,
100880822RR0001,2021-03-31,25,,,,
118839554RR0001,2021-03-31,25,,,,
871928875RR0001,2021-03-31,25,,,,
119004083RR0001,2021-03-31,25,,,,
899891568RR0001,2021-03-31,25,,,,
871132148RR0001,2021-03-31,25,,,,
107416471RR0001,2021-03-31,25,,,,
870715984RR0001,2021-03-31,23,,,,
870719564RR0001,2021-03-31,23,,,,
130370273RR0001,2021-03-31,25,,,,
119264786RR0001,2021-03-31,25,,,,
106732969RR0001,2021-03-31,25,,,,
786514497RR0002,2021-03-31,25,N,N,,
118880202RR0001,2021-04-30,25,,,,
118876606RR0001,2021-03-31,25,,,,
140777319RR0001,2021-05-31,25,,,,
107491581RR0001,2021-03-31,25,,,,
862369634RR0001,2021-03-31,25,,,,
897960449RR0001,2021-05-31,25,N,N,N,N
895137537RR0001,2021-03-31,23,,,,
803899061RR0001,2021-03-31,25,,,,
107995441RR0001,2021-03-31,25,,,,
865801021RR0001,2021-03-31,25,,,,
127722304RR0001,2021-03-31,25,,,,
884279118RR0001,2021-03-31,25,,,,
104266804RR0001,2021-03-31,25,,,,
824621643RR0001,2021-03-31,25,,,,
844057521RR0001,2021-03-31,25,,,,
107509838RR0001,2021-03-31,25,,,,
884276718RR0001,2021-03-31,25,N,N,,
129122065RR0001,2021-03-31,25,,,,
135943397RR0001,2021-03-31,25,N,N,N,N
104012562RR0001,2021-03-31,25,,,,
107607103RR0001,2021-03-31,25,N,N,N,N
119156016RR0001,2021-03-31,25,,,,
891974222RR0001,2021-03-31,24,,,,
118876499RR0001,2021-06-30,25,,,,
870254539RR0001,2021-03-31,25,,,,
119029221RR0001,2021-03-31,25,,,,
119305332RR0001,2021-03-31,25,,,,
129571774RR0001,2021-06-30,25,,,,
142105493RR0001,2021-03-31,25,,,,
104053699RR0001,2021-06-30,25,,,,
881897326RR0001,2021-03-31,25,,,,
119237659RR0001,2021-04-30,25,,,,
138152871RR0001,2021-03-31,25,,,,
810189407RR0001,2021-03-31,25,,,,
119052736RR0001,2021-04-30,25,,,,
876725300RR0001,2021-03-31,25,,,,
107951618RR0350,2021-03-31,25,,,,
136030228RR0001,2021-03-31,25,,,,
137105243RR0001,2021-03-31,25,N,N,N,N
106792989RR0001,2021-03-31,25,,,,
887381390RR0001,2021-03-31,25,N,N,N,N
118784552RR0001,2021-03-31,25,,,,
821123619RR0001,2021-03-31,25,N,N,,
896463858RR0001,2021-03-31,25,,,,
129515284RR0001,2021-03-31,25,,,,
898784657RR0001,2021-03-31,25,,,,
854149291RR0001,2021-03-31,25,N,N,,
886528470RR0001,2021-03-31,25,,,,
131666448RR0001,2021-03-31,25,,,,
118849082RR0001,2021-03-31,25,,,,
137077111RR0001,2021-03-31,25,,,,
107951618RR0319,2021-03-31,25,,,,
107951618RR0336,2021-03-31,25,,,,
107951618RR0003,2021-03-31,25,,,,
107951618RR0408,2021-03-31,25,,,,
107951618RR0404,2021-03-31,25,,,,
107951618RR0290,2021-03-31,25,,,,
107951618RR0275,2021-03-31,25,,,,
107951618RR0272,2021-03-31,25,,,,
107951618RR0009,2021-03-31,25,,,,
107951618RR0285,2021-03-31,25,,,,
107951618RR0244,2021-03-31,25,,,,
107951618RR0403,2021-03-31,25,,,,
107951618RR0320,2021-03-31,25,,,,
107951618RR0273,2021-03-31,25,,,,
107951618RR0417,2021-03-31,25,,,,
107951618RR0333,2021-03-31,25,,,,
119119535RR0001,2021-03-31,25,,,,
107951618RR0348,2021-03-31,25,,,,
107951618RR0263,2021-03-31,25,,,,
107951618RR0337,2021-03-31,25,,,,
107951618RR0476,2021-03-31,25,,,,
107951618RR0314,2021-03-31,25,,,,
107951618RR0250,2021-03-31,25,,,,
107951618RR0516,2021-03-31,25,,,,
107951618RR0345,2021-03-31,25,,,,
107951618RR0339,2021-03-31,25,,,,
107951618RR0365,2021-03-31,25,,,,
107951618RR0468,2021-03-31,25,,,,
107951618RR0414,2021-03-31,25,,,,
107951618RR0274,2021-03-31,25,,,,
107951618RR0302,2021-03-31,25,,,,
140783887RR0001,2021-03-31,25,,,,
860932581RR0001,2021-03-31,25,,,,
107646408RR0001,2021-03-31,25,,,,
877625384RR0001,2021-03-31,25,N,N,,
107407843RR0001,2021-03-31,25,,,,
850240110RR0001,2021-03-31,25,N,N,N,N
119264596RR0001,2021-03-31,25,,,,
879763217RR0001,2021-03-31,25,,,,
789410479RR0001,2021-03-31,25,,,,
858948888RR0001,2021-03-31,25,,,,
890836844RR0001,2021-03-31,25,N,N,,
132351248RR0001,2021-03-31,25,,,,
138681408RR0001,2021-03-31,25,,,,
